Date,005930.KS,051910.KS,005380.KS,035420.KS,017670.KS,207940.KS,068270.KS,035720.KS,006400.KS,051900.KS
2014-07-22,26960.0,286500.0,229000.0,156600.0,243000.0,,33937.19921875,131000.0,167500.0,465500.0
2014-07-23,26760.0,288500.0,225500.0,151800.0,241500.0,,34582.1015625,129000.0,165500.0,465000.0
2014-07-24,27100.0,286000.0,229000.0,150800.0,238000.0,,34259.69921875,132400.0,166000.0,465000.0
2014-07-25,27100.0,284500.0,227500.0,151400.0,236000.0,,33977.6015625,131700.0,161500.0,482000.0
2014-07-28,27160.0,286000.0,227000.0,152800.0,245000.0,,33373.0,127700.0,157000.0,486000.0
2014-07-29,27720.0,291000.0,237500.0,146800.0,245000.0,,33373.0,121100.0,158000.0,481500.0
2014-07-30,27900.0,289500.0,244500.0,153800.0,259500.0,,33171.3984375,130800.0,159500.0,483000.0
2014-07-31,26860.0,291000.0,245500.0,149800.0,264000.0,,32123.5,131700.0,160500.0,482000.0
2014-08-01,25840.0,290000.0,243500.0,152800.0,257500.0,,32244.400390625,141600.0,161500.0,482000.0
2014-08-04,26340.0,290500.0,237500.0,156600.0,263500.0,,32647.5,143400.0,162000.0,480000.0
2014-08-05,26320.0,284000.0,236000.0,152400.0,269500.0,,35428.6015625,145700.0,161000.0,477500.0
2014-08-06,26000.0,282500.0,233000.0,151400.0,272000.0,,33453.6015625,148400.0,155500.0,474500.0
2014-08-07,25800.0,282500.0,232000.0,149000.0,270000.0,,32566.900390625,156000.0,155500.0,477500.0
2014-08-08,25000.0,274000.0,228500.0,153800.0,268000.0,,32002.599609375,159300.0,148500.0,470000.0
2014-08-11,25400.0,271500.0,231000.0,152000.0,264000.0,,32768.3984375,152700.0,148500.0,474000.0
2014-08-12,25320.0,271000.0,232000.0,154200.0,256500.0,,32244.400390625,165100.0,148000.0,500000.0
2014-08-13,25280.0,272000.0,233500.0,160000.0,260500.0,,33010.19921875,171300.0,146000.0,521000.0
2014-08-14,25220.0,272000.0,230000.0,158800.0,258000.0,,33413.30078125,171500.0,150000.0,510000.0
2014-08-18,25000.0,267000.0,224000.0,158800.0,265500.0,,33695.3984375,169700.0,150500.0,508000.0
2014-08-19,25080.0,272500.0,224500.0,160000.0,274500.0,,33171.3984375,177100.0,154000.0,514000.0
2014-08-20,25220.0,277000.0,226000.0,157800.0,274000.0,,32647.5,175300.0,152000.0,501000.0
2014-08-21,24700.0,276000.0,224000.0,151800.0,270000.0,,32365.30078125,169100.0,150000.0,493500.0
2014-08-22,24940.0,275000.0,224500.0,154800.0,271000.0,,32405.599609375,169100.0,148000.0,512000.0
2014-08-25,24560.0,275500.0,225000.0,155400.0,275500.0,,32526.599609375,165000.0,148000.0,534000.0
2014-08-26,24440.0,275000.0,226000.0,155800.0,276000.0,,32969.8984375,163200.0,147000.0,531000.0
2014-08-27,24600.0,275000.0,228000.0,156000.0,275000.0,,33655.1015625,153600.0,147000.0,528000.0
2014-08-28,24840.0,274000.0,231000.0,153000.0,280500.0,,33413.30078125,171400.0,151500.0,523000.0
2014-08-29,24680.0,269500.0,233000.0,153600.0,273000.0,,33574.5,165100.0,151500.0,513000.0
2014-09-01,24520.0,270000.0,232000.0,153000.0,279500.0,,33131.1015625,163000.0,154000.0,518000.0
2014-09-02,23880.0,262500.0,225500.0,152600.0,282000.0,,33090.80078125,166800.0,153500.0,513000.0
2014-09-03,23780.0,261000.0,222000.0,150000.0,288500.0,,33010.19921875,169900.0,151000.0,521000.0
2014-09-04,24200.0,262500.0,221500.0,150000.0,288000.0,,34461.19921875,164500.0,150500.0,525000.0
2014-09-05,24020.0,262500.0,217500.0,145000.0,286500.0,,34461.19921875,158200.0,152000.0,499000.0
2014-09-11,23840.0,262500.0,213500.0,139800.0,285500.0,,34944.8984375,155100.0,149000.0,479000.0
2014-09-12,24020.0,266000.0,220000.0,141600.0,293000.0,,36597.3984375,152900.0,147000.0,477500.0
2014-09-15,24000.0,267500.0,219500.0,142000.0,294500.0,,35630.1015625,145700.0,145500.0,480000.0
2014-09-16,24120.0,266500.0,218500.0,145400.0,295000.0,,35509.19921875,149200.0,146000.0,487500.0
2014-09-17,24520.0,274000.0,218000.0,148600.0,291000.0,,36154.1015625,153300.0,151000.0,485000.0
2014-09-18,24200.0,275000.0,198000.0,158000.0,287000.0,,35952.5,152900.0,150500.0,497500.0
2014-09-19,24200.0,277000.0,195000.0,158400.0,292500.0,,35912.19921875,154400.0,148000.0,515000.0
2014-09-22,23760.0,275000.0,195500.0,158000.0,297000.0,,34703.1015625,155300.0,146500.0,508000.0
2014-09-23,23220.0,273000.0,191500.0,166800.0,298500.0,,36718.30078125,161900.0,147000.0,506000.0
2014-09-24,23000.0,272500.0,192000.0,166600.0,297500.0,,37766.30078125,161500.0,134000.0,499500.0
2014-09-25,23120.0,272500.0,189500.0,161600.0,292500.0,,37524.3984375,165000.0,131500.0,487000.0
2014-09-26,23700.0,268000.0,187000.0,164200.0,290500.0,,37645.3984375,163000.0,130000.0,489000.0
2014-09-29,23900.0,255000.0,189500.0,166000.0,297000.0,,37403.5,162600.0,124000.0,501000.0
2014-09-30,23680.0,255500.0,190500.0,161400.0,290000.0,,39459.1015625,157700.0,122500.0,507000.0
2014-10-01,23120.0,249000.0,188500.0,160800.0,297000.0,,38693.30078125,166500.0,122500.0,505000.0
2014-10-02,22820.0,241000.0,180000.0,158400.0,298500.0,,38572.3984375,159500.0,121000.0,506000.0
2014-10-06,23020.0,242500.0,184500.0,155800.0,276500.0,,39136.69921875,154800.0,116000.0,500000.0
2014-10-07,23240.0,242000.0,182000.0,154000.0,278000.0,,35227.0,156800.0,120000.0,500000.0
2014-10-08,22600.0,237000.0,178000.0,156800.0,281000.0,,34501.5,151100.0,119500.0,488500.0
2014-10-10,22100.0,230000.0,178000.0,148000.0,276500.0,,34098.5,139200.0,117000.0,486000.0
2014-10-13,22160.0,226000.0,178500.0,151200.0,277000.0,,33292.3984375,128400.0,115500.0,490000.0
2014-10-14,22540.0,226500.0,176000.0,151600.0,269500.0,,34662.69921875,139100.0,114000.0,493500.0
2014-10-15,22500.0,224000.0,175000.0,156400.0,271000.0,,33896.8984375,139100.0,108000.0,532000.0
2014-10-16,22300.0,223000.0,168000.0,157000.0,273000.0,,33735.69921875,141000.0,103500.0,533000.0
2014-10-17,21780.0,224500.0,162000.0,153200.0,260000.0,,33373.0,144900.0,105500.0,530000.0
2014-10-20,22120.0,226000.0,169000.0,156800.0,259000.0,,34340.30078125,149600.0,115500.0,547000.0
2014-10-21,21660.0,194000.0,167000.0,159200.0,268000.0,,33493.8984375,151900.0,112500.0,546000.0
2014-10-22,22080.0,194000.0,161500.0,159600.0,267500.0,,33655.1015625,156000.0,116500.0,542000.0
2014-10-23,21880.0,183500.0,171000.0,158800.0,268500.0,,33534.19921875,155800.0,116000.0,610000.0
2014-10-24,22240.0,183500.0,172500.0,156000.0,265000.0,,33131.1015625,155200.0,116500.0,604000.0
2014-10-27,21900.0,190000.0,176000.0,155400.0,273000.0,,32969.8984375,151800.0,116500.0,611000.0
2014-10-28,21820.0,191000.0,173500.0,160800.0,276500.0,,33171.3984375,149000.0,117500.0,630000.0
2014-10-29,22600.0,201500.0,173500.0,155600.0,269500.0,,33574.5,145200.0,122500.0,613000.0
2014-10-30,23620.0,199500.0,172000.0,150000.0,268000.0,,33373.0,140000.0,121000.0,630000.0
2014-10-31,24880.0,200000.0,170000.0,150800.0,267000.0,,33816.30078125,146000.0,126000.0,623000.0
2014-11-03,24700.0,190000.0,160000.0,149800.0,276000.0,,33574.5,142000.0,122500.0,634000.0
2014-11-04,24340.0,179000.0,155000.0,150200.0,277500.0,,33896.8984375,142500.0,124000.0,630000.0
2014-11-05,24040.0,174000.0,151000.0,153000.0,284000.0,,35065.80078125,140000.0,119000.0,643000.0
2014-11-06,24080.0,184500.0,158500.0,149200.0,277500.0,,34340.30078125,136100.0,123500.0,631000.0
2014-11-07,24120.0,188500.0,162000.0,148600.0,275000.0,,34743.3984375,135200.0,127500.0,638000.0
2014-11-10,25360.0,192500.0,166500.0,148600.0,274500.0,,34662.69921875,139300.0,128000.0,617000.0
2014-11-11,24620.0,190000.0,176000.0,148400.0,278000.0,,34783.69921875,140000.0,127000.0,636000.0
2014-11-12,24600.0,202000.0,176000.0,149800.0,279000.0,,34461.19921875,142500.0,128000.0,611000.0
2014-11-13,24000.0,203500.0,178500.0,152600.0,274500.0,,34259.69921875,142500.0,129500.0,607000.0
2014-11-14,23880.0,202500.0,177000.0,152200.0,276000.0,,33534.19921875,138900.0,129000.0,590000.0
2014-11-17,24100.0,207500.0,177500.0,152200.0,273500.0,,32445.900390625,137000.0,128500.0,573000.0
2014-11-18,24400.0,208500.0,177500.0,156200.0,286000.0,,32204.099609375,134000.0,127000.0,609000.0
2014-11-19,24360.0,203000.0,171500.0,157400.0,289500.0,,32889.30078125,136500.0,126000.0,620000.0
2014-11-20,24200.0,204000.0,167000.0,157800.0,282500.0,,32405.599609375,141100.0,130000.0,603000.0
2014-11-21,24460.0,208000.0,165000.0,152600.0,283500.0,,32647.5,142400.0,131000.0,611000.0
2014-11-24,24400.0,219000.0,171500.0,150000.0,282000.0,,32445.900390625,144400.0,132500.0,606000.0
2014-11-25,23800.0,214500.0,174000.0,150600.0,282500.0,,32284.69921875,150300.0,130000.0,612000.0
2014-11-26,24020.0,214000.0,174500.0,150600.0,283500.0,,31962.30078125,147400.0,135000.0,615000.0
2014-11-27,25280.0,209500.0,180500.0,149000.0,280500.0,,32123.5,143800.0,135000.0,600000.0
2014-11-28,25740.0,206500.0,179000.0,151200.0,280500.0,,32123.5,146700.0,134000.0,623000.0
2014-12-01,25900.0,195500.0,182000.0,147600.0,285000.0,,32566.900390625,140900.0,126000.0,640000.0
2014-12-02,25900.0,194500.0,176500.0,146600.0,278000.0,,32405.599609375,142100.0,128000.0,633000.0
2014-12-03,25960.0,196000.0,177500.0,146800.0,277500.0,,32325.0,140000.0,128000.0,630000.0
2014-12-04,26000.0,198000.0,185000.0,147200.0,284000.0,,32969.8984375,139900.0,126500.0,630000.0
2014-12-05,26040.0,198500.0,188000.0,147200.0,283500.0,,32768.3984375,137800.0,126500.0,629000.0
2014-12-08,26380.0,201000.0,185500.0,146000.0,283500.0,,32244.400390625,134800.0,128000.0,603000.0
2014-12-09,26980.0,198000.0,181500.0,145200.0,281000.0,,31559.19921875,134300.0,123500.0,612000.0
2014-12-10,26340.0,188500.0,180000.0,142200.0,279000.0,,30672.5,128000.0,121500.0,600000.0
2014-12-11,26100.0,186500.0,178000.0,140800.0,273000.0,,30390.400390625,124000.0,120500.0,594000.0
2014-12-12,25720.0,184000.0,178500.0,142600.0,273500.0,,30390.400390625,120800.0,125500.0,609000.0
2014-12-15,25460.0,190000.0,174500.0,144400.0,276000.0,,31035.30078125,126900.0,125500.0,612000.0
2014-12-16,25580.0,189500.0,174500.0,145800.0,276000.0,,32042.900390625,127800.0,124500.0,600000.0
2014-12-17,25320.0,191500.0,169000.0,145800.0,274000.0,,31196.5,126100.0,123000.0,620000.0
2014-12-18,25320.0,193000.0,167500.0,143800.0,273000.0,,30712.80078125,124200.0,120500.0,623000.0
2014-12-19,26560.0,190500.0,170000.0,148000.0,282000.0,,31075.599609375,130300.0,118500.0,615000.0
2014-12-22,26900.0,189500.0,171000.0,149000.0,283500.0,,31962.30078125,129800.0,121000.0,616000.0
2014-12-23,26780.0,184500.0,171500.0,149000.0,286500.0,,31841.400390625,125200.0,120000.0,612000.0
2014-12-24,26860.0,185500.0,175000.0,148200.0,280500.0,,32002.599609375,123300.0,121500.0,613000.0
2014-12-26,27040.0,185500.0,174500.0,147200.0,280000.0,,31801.099609375,122000.0,121000.0,616000.0
2014-12-29,26580.0,183500.0,171500.0,144600.0,272000.0,,32798.6015625,123100.0,119500.0,630000.0
2014-12-30,26540.0,181000.0,169000.0,142400.0,268000.0,,32883.30078125,123600.0,116000.0,623000.0
2015-01-02,26600.0,180000.0,169000.0,146200.0,272500.0,,33137.19921875,137200.0,117000.0,618000.0
2015-01-05,26660.0,174500.0,168000.0,149800.0,276500.0,,32967.8984375,144500.0,115000.0,610000.0
2015-01-06,25900.0,166000.0,164500.0,148600.0,274500.0,,32375.400390625,145300.0,111000.0,606000.0
2015-01-07,26140.0,164500.0,170000.0,146400.0,269500.0,,32079.19921875,148200.0,110500.0,600000.0
2015-01-08,26280.0,168000.0,178000.0,148800.0,265000.0,,32248.400390625,147300.0,114000.0,613000.0
2015-01-09,26280.0,178500.0,180000.0,150400.0,266000.0,,32502.400390625,149500.0,115500.0,607000.0
2015-01-12,26320.0,180500.0,177500.0,150000.0,267000.0,,32587.0,145400.0,116000.0,613000.0
2015-01-13,26780.0,180000.0,179500.0,148000.0,268000.0,,33602.69921875,142600.0,113500.0,621000.0
2015-01-14,26900.0,177500.0,177500.0,147800.0,264000.0,,34068.19921875,144400.0,112000.0,615000.0
2015-01-15,26680.0,178500.0,174500.0,155400.0,268500.0,,34830.0,154400.0,113500.0,619000.0
2015-01-16,26320.0,175000.0,171000.0,155400.0,267500.0,,34237.5,153500.0,109500.0,613000.0
2015-01-19,26860.0,180000.0,172500.0,155200.0,268000.0,,34449.1015625,152200.0,110500.0,613000.0
2015-01-20,27440.0,183000.0,173500.0,158000.0,273500.0,,34237.5,154200.0,111500.0,615000.0
2015-01-21,27900.0,184500.0,171500.0,156000.0,275000.0,,33814.30078125,153000.0,114500.0,599000.0
2015-01-22,27560.0,193000.0,168000.0,153000.0,277000.0,,33221.80078125,147500.0,116000.0,605000.0
2015-01-23,27720.0,195000.0,168000.0,156000.0,283500.0,,34195.19921875,155800.0,125000.0,603000.0
2015-01-26,27780.0,187000.0,164500.0,154200.0,290000.0,,33856.6015625,157200.0,126500.0,598000.0
2015-01-27,28000.0,199000.0,164000.0,152800.0,288000.0,,33433.3984375,153100.0,127500.0,626000.0
2015-01-28,27560.0,199000.0,165500.0,155400.0,285500.0,,33518.1015625,157400.0,128500.0,676000.0
2015-01-29,27200.0,199000.0,167000.0,147200.0,284000.0,,33941.30078125,156400.0,126000.0,679000.0
2015-01-30,27300.0,198500.0,169500.0,143200.0,289000.0,,34449.1015625,152700.0,129000.0,688000.0
2015-02-02,27360.0,205500.0,171000.0,142200.0,288000.0,,35126.30078125,148900.0,130500.0,687000.0
2015-02-03,27320.0,208000.0,166000.0,142400.0,282500.0,,36311.19921875,150000.0,130000.0,693000.0
2015-02-04,27180.0,213500.0,166500.0,145000.0,280000.0,,35888.0,149600.0,132500.0,680000.0
2015-02-05,27160.0,202000.0,166000.0,142400.0,278000.0,,35888.0,149800.0,128500.0,687000.0
2015-02-06,27440.0,209500.0,163500.0,143000.0,278000.0,,39866.19921875,145700.0,133000.0,700000.0
2015-02-09,27900.0,215500.0,157500.0,136200.0,277000.0,,41728.30078125,139400.0,134000.0,689000.0
2015-02-10,27560.0,217000.0,156500.0,129600.0,274000.0,,41305.1015625,140500.0,132500.0,689000.0
2015-02-11,27100.0,214500.0,157000.0,134600.0,280500.0,,41982.19921875,147600.0,134000.0,680000.0
2015-02-12,26880.0,211000.0,155000.0,136000.0,289500.0,,42744.0,145200.0,133000.0,683000.0
2015-02-13,27220.0,219500.0,158000.0,133600.0,295500.0,,49092.1015625,141200.0,132000.0,699000.0
2015-02-16,27480.0,216000.0,158000.0,133800.0,301000.0,,56455.8984375,139800.0,129500.0,682000.0
2015-02-17,27540.0,218500.0,162500.0,134200.0,295500.0,,54847.80078125,139300.0,130000.0,682000.0
2015-02-23,27340.0,221500.0,162000.0,127800.0,291000.0,,62296.19921875,135600.0,129000.0,682000.0
2015-02-24,27340.0,222000.0,162500.0,127400.0,291000.0,,60941.8984375,135700.0,133500.0,700000.0
2015-02-25,27580.0,230500.0,164000.0,128200.0,288000.0,,57387.0,134900.0,133000.0,694000.0
2015-02-26,27500.0,232000.0,163500.0,125200.0,287500.0,,56540.6015625,130800.0,137500.0,678000.0
2015-02-27,27140.0,230000.0,160500.0,132200.0,286500.0,,55440.19921875,133100.0,136500.0,670000.0
2015-03-02,28460.0,234000.0,161500.0,129200.0,284000.0,,52731.69921875,128200.0,139000.0,649000.0
2015-03-03,28360.0,234500.0,166500.0,130000.0,283500.0,,54678.5,129500.0,138500.0,653000.0
2015-03-04,28740.0,229500.0,163500.0,136000.0,288000.0,,55694.19921875,132800.0,136500.0,645000.0
2015-03-05,28440.0,230000.0,167500.0,137800.0,290000.0,,54509.19921875,132000.0,138500.0,649000.0
2015-03-06,28840.0,233000.0,173000.0,136000.0,283000.0,,58825.8984375,130900.0,140000.0,669000.0
2015-03-09,28400.0,235500.0,169000.0,130600.0,279000.0,,57217.69921875,128800.0,137500.0,655000.0
2015-03-10,28420.0,237000.0,173000.0,128200.0,270500.0,,55186.30078125,125200.0,130500.0,653000.0
2015-03-11,29480.0,234000.0,176500.0,125800.0,269000.0,,54932.3984375,121200.0,132000.0,655000.0
2015-03-12,28940.0,235000.0,172000.0,125400.0,270000.0,,55694.19921875,123500.0,132500.0,681000.0
2015-03-13,29140.0,233500.0,172000.0,130000.0,283000.0,,56455.8984375,120400.0,132500.0,675000.0
2015-03-16,29400.0,220500.0,175500.0,128600.0,280000.0,,57725.6015625,119000.0,132000.0,719000.0
2015-03-17,29940.0,228000.0,182000.0,132000.0,279500.0,,57387.0,118600.0,137500.0,758000.0
2015-03-18,30060.0,227000.0,182000.0,130800.0,281500.0,,54847.80078125,112500.0,137500.0,737000.0
2015-03-19,29400.0,234000.0,184000.0,128200.0,290500.0,,57556.30078125,113600.0,137000.0,752000.0
2015-03-20,29280.0,234500.0,181000.0,130800.0,284500.0,,56709.8984375,121000.0,142500.0,757000.0
2015-03-23,29340.0,233500.0,179000.0,136000.0,279500.0,,56202.0,120700.0,145000.0,749000.0
2015-03-24,29520.0,231500.0,175000.0,135000.0,283500.0,,56032.69921875,115500.0,143000.0,760000.0
2015-03-25,29700.0,226000.0,170000.0,134000.0,282000.0,,64412.30078125,113500.0,140500.0,800000.0
2015-03-26,28420.0,226000.0,169000.0,132200.0,280000.0,,59418.3984375,112500.0,141500.0,781000.0
2015-03-27,28420.0,226500.0,167500.0,134400.0,280500.0,,59418.3984375,113300.0,139500.0,788000.0
2015-03-30,28560.0,225000.0,167000.0,136200.0,278500.0,,57979.5,115400.0,143500.0,799000.0
2015-03-31,28820.0,226000.0,168500.0,134200.0,272500.0,,59164.5,115400.0,136500.0,841000.0
2015-04-01,28460.0,225000.0,164000.0,133400.0,274000.0,,58741.30078125,114000.0,133000.0,840000.0
2015-04-02,28680.0,229000.0,164000.0,128400.0,274000.0,,60095.5,109300.0,134000.0,801000.0
2015-04-03,28680.0,227500.0,166000.0,129400.0,271500.0,,60772.69921875,109600.0,135500.0,790000.0
2015-04-06,29400.0,228500.0,162000.0,127000.0,273000.0,,60772.69921875,107400.0,132000.0,794000.0
2015-04-07,29240.0,229000.0,161500.0,127800.0,276000.0,,63904.3984375,107200.0,132500.0,772000.0
2015-04-08,29580.0,241500.0,161000.0,129000.0,268000.0,,63227.30078125,107100.0,132500.0,800000.0
2015-04-09,29660.0,254000.0,161500.0,130600.0,262500.0,,62211.6015625,110300.0,136500.0,797000.0
2015-04-10,29800.0,256000.0,167500.0,130000.0,266500.0,,63989.0,108000.0,134500.0,836000.0
2015-04-13,29580.0,271500.0,167000.0,130400.0,262500.0,,73553.5,107100.0,134500.0,839000.0
2015-04-14,29480.0,275000.0,171000.0,133400.0,266000.0,,77701.0,113900.0,141000.0,796000.0
2015-04-15,28920.0,276500.0,170000.0,134200.0,264500.0,,78124.203125,111800.0,141000.0,822000.0
2015-04-16,29540.0,264000.0,169000.0,134600.0,268000.0,,73976.796875,114000.0,139000.0,830000.0
2015-04-17,29000.0,261500.0,170000.0,133800.0,275000.0,,74061.3984375,114500.0,137000.0,880000.0
2015-04-20,28600.0,283500.0,174500.0,133200.0,274500.0,,71860.703125,116000.0,135000.0,894000.0
2015-04-21,28880.0,277000.0,171000.0,133800.0,274000.0,,72537.796875,113900.0,132500.0,933000.0
2015-04-22,29220.0,284000.0,170000.0,134800.0,268000.0,,71860.703125,115700.0,132500.0,894000.0
2015-04-23,29020.0,284000.0,175500.0,136400.0,275000.0,,68390.3984375,113500.0,133500.0,911000.0
2015-04-24,28200.0,279000.0,177500.0,133400.0,290000.0,,69067.5,110700.0,130500.0,897000.0
2015-04-27,27900.0,270000.0,176000.0,136800.0,293500.0,,69321.5,110600.0,129500.0,888000.0
2015-04-28,27320.0,274500.0,172500.0,137200.0,288000.0,,73215.0,109200.0,126000.0,871000.0
2015-04-29,27700.0,276000.0,171000.0,135800.0,288500.0,,72199.296875,107100.0,118000.0,847000.0
2015-04-30,28200.0,273000.0,169000.0,130000.0,287000.0,,72537.796875,107900.0,120000.0,788000.0
2015-05-04,28000.0,278500.0,172000.0,120600.0,281500.0,,72030.0,106100.0,117000.0,823000.0
2015-05-06,27240.0,280000.0,171500.0,122600.0,271500.0,,71606.796875,101700.0,117000.0,829000.0
2015-05-07,27400.0,275000.0,173000.0,122200.0,262500.0,,69998.6015625,104600.0,117500.0,817000.0
2015-05-08,26760.0,268000.0,173000.0,121800.0,256500.0,,70675.703125,104200.0,118500.0,805000.0
2015-05-11,26720.0,272000.0,169500.0,121200.0,251000.0,,69406.1015625,104300.0,116500.0,835000.0
2015-05-12,26620.0,276000.0,169000.0,121000.0,252000.0,,68136.5,101100.0,116000.0,831000.0
2015-05-13,26660.0,277500.0,166000.0,120800.0,252500.0,,69236.796875,100400.0,119500.0,849000.0
2015-05-14,26800.0,269000.0,164000.0,121400.0,250000.0,,69236.796875,105900.0,121500.0,840000.0
2015-05-15,26520.0,265000.0,163500.0,122000.0,251500.0,,70421.796875,104900.0,121500.0,860000.0
2015-05-18,26400.0,267500.0,162500.0,123600.0,252500.0,,69067.5,107000.0,123000.0,889000.0
2015-05-19,26760.0,267000.0,162500.0,125200.0,248500.0,,68475.0,111500.0,123500.0,882000.0
2015-05-20,27320.0,260000.0,162500.0,123200.0,250000.0,,67628.6015625,116400.0,121500.0,891000.0
2015-05-21,27040.0,259500.0,159500.0,121400.0,258000.0,,66782.203125,115900.0,118500.0,884000.0
2015-05-22,27000.0,269000.0,162500.0,125400.0,262500.0,,65597.203125,113000.0,122000.0,857000.0
2015-05-26,27240.0,269500.0,160000.0,124200.0,264000.0,,60603.3984375,113600.0,126000.0,854000.0
2015-05-27,26280.0,258500.0,157000.0,121600.0,264000.0,,59757.0,108400.0,125500.0,819000.0
2015-05-28,26180.0,255000.0,156000.0,121000.0,255000.0,,60518.69921875,107100.0,125000.0,831000.0
2015-05-29,26140.0,249500.0,158000.0,121800.0,246500.0,,58402.69921875,117300.0,122500.0,808000.0
2015-06-01,25820.0,250500.0,154500.0,123400.0,249000.0,,59841.6015625,116300.0,124000.0,811000.0
2015-06-02,26060.0,254000.0,138500.0,122200.0,248500.0,,58910.6015625,111600.0,122000.0,760000.0
2015-06-03,25460.0,263000.0,135500.0,120200.0,245000.0,,55271.0,111800.0,123000.0,775000.0
2015-06-04,26740.0,264000.0,139000.0,116000.0,240500.0,,57556.30078125,113900.0,119500.0,800000.0
2015-06-05,26820.0,260000.0,137500.0,113000.0,242500.0,,61195.8984375,110700.0,116000.0,767000.0
2015-06-08,26280.0,264500.0,134500.0,117400.0,244500.0,,67290.1015625,114200.0,113500.0,779000.0
2015-06-09,25640.0,267500.0,135500.0,118000.0,251500.0,,65935.796875,117000.0,112500.0,791000.0
2015-06-10,25240.0,267500.0,134500.0,113600.0,256500.0,,63565.80078125,116000.0,113000.0,750000.0
2015-06-11,25140.0,269000.0,138000.0,113200.0,262500.0,,62888.69921875,114500.0,113500.0,726000.0
2015-06-12,25540.0,262000.0,136000.0,120200.0,257000.0,,62888.69921875,110800.0,113500.0,721000.0
2015-06-15,25400.0,261500.0,136500.0,125400.0,256500.0,,63565.80078125,105600.0,113000.0,690000.0
2015-06-16,25100.0,259500.0,137000.0,125400.0,257000.0,,61619.1015625,101700.0,115000.0,735000.0
2015-06-17,25080.0,275000.0,136000.0,126000.0,254500.0,,66951.5,106400.0,123000.0,736000.0
2015-06-18,25300.0,283500.0,131500.0,124800.0,255000.0,,67797.8984375,105000.0,122500.0,769000.0
2015-06-19,25320.0,283500.0,130000.0,126800.0,254000.0,,67797.8984375,107800.0,119500.0,760000.0
2015-06-22,25620.0,276500.0,132000.0,126200.0,249000.0,,71776.1015625,106600.0,117000.0,750000.0
2015-06-23,26420.0,276500.0,131000.0,128000.0,256000.0,,70083.203125,107000.0,119000.0,748000.0
2015-06-24,26040.0,275000.0,133000.0,129800.0,257500.0,,70252.5,114300.0,119500.0,748000.0
2015-06-25,25380.0,277500.0,132000.0,130600.0,254500.0,,69152.203125,119800.0,116500.0,738000.0
2015-06-26,25560.0,276500.0,135000.0,131600.0,250500.0,,67290.1015625,123500.0,116000.0,741000.0
2015-06-29,25620.0,271500.0,134500.0,130200.0,247000.0,,66528.296875,126000.0,113500.0,759000.0
2015-06-30,25360.0,278500.0,136000.0,126800.0,250000.0,,66020.3984375,126200.0,111000.0,774000.0
2015-07-01,25900.0,281000.0,136500.0,125600.0,247500.0,,69406.1015625,136600.0,112500.0,796000.0
2015-07-02,25980.0,281000.0,135500.0,123000.0,242500.0,,69998.6015625,138300.0,113000.0,783000.0
2015-07-03,25360.0,280500.0,135000.0,122600.0,242000.0,,67967.203125,139200.0,112500.0,777000.0
2015-07-06,24600.0,272000.0,133000.0,123200.0,240500.0,,66528.296875,138000.0,111500.0,737000.0
2015-07-07,24800.0,259000.0,131500.0,122600.0,252500.0,,68559.703125,138400.0,112000.0,710000.0
2015-07-08,24780.0,236500.0,128000.0,123800.0,250000.0,,65428.0,138100.0,109000.0,707000.0
2015-07-09,25300.0,245500.0,127000.0,122000.0,251500.0,,65174.0,131300.0,108000.0,704000.0
2015-07-10,25180.0,259000.0,124000.0,122400.0,256000.0,,64412.30078125,130500.0,108500.0,710000.0
2015-07-13,25320.0,253000.0,125500.0,122800.0,257000.0,,66443.6015625,134800.0,110000.0,728000.0
2015-07-14,24500.0,250000.0,125500.0,122800.0,253500.0,,66105.1015625,132600.0,109500.0,749000.0
2015-07-15,24700.0,261000.0,126500.0,121000.0,255000.0,,70252.5,130200.0,109000.0,731000.0
2015-07-16,25640.0,260500.0,127000.0,121400.0,250500.0,,70337.203125,138100.0,111500.0,729000.0
2015-07-17,26100.0,260000.0,123500.0,126400.0,252500.0,,70252.5,139500.0,108500.0,729000.0
2015-07-20,25500.0,259500.0,124000.0,127600.0,250000.0,,69236.796875,135800.0,106500.0,738000.0
2015-07-21,25260.0,280000.0,133000.0,129800.0,244000.0,,68475.0,131200.0,106500.0,737000.0
2015-07-22,25060.0,274500.0,131000.0,127000.0,241000.0,,69152.203125,131900.0,100000.0,714000.0
2015-07-23,24680.0,271000.0,138000.0,124400.0,241000.0,,68136.5,130000.0,99600.0,752000.0
2015-07-24,24580.0,260500.0,139000.0,125000.0,240500.0,,69236.796875,127700.0,96000.0,749000.0
2015-07-27,24600.0,254000.0,145000.0,122200.0,237000.0,,66951.5,126200.0,95900.0,855000.0
2015-07-28,24600.0,247000.0,145000.0,122000.0,244500.0,,66274.3984375,129300.0,95000.0,855000.0
2015-07-29,25260.0,245500.0,146000.0,120400.0,250000.0,,64496.8984375,129300.0,95200.0,846000.0
2015-07-30,24300.0,251000.0,150000.0,103600.0,245000.0,,64666.19921875,129400.0,94600.0,852000.0
2015-07-31,23700.0,250000.0,149000.0,104600.0,249500.0,,65935.796875,120900.0,85800.0,857000.0
2015-08-03,23500.0,237000.0,143500.0,104000.0,258000.0,,65089.3984375,121000.0,82400.0,861000.0
